Date,Return,Interest,Gold,Volatility,Price,Goldprice
2004-06-24,-0.01743937,0.0525,0.016042455,0.1345,1.428775539,402.15
2004-06-25,-0.000999643,0.0525,-0.001493095,0.135,1.427347987,401.55
2004-06-28,0.004004582,0.0525,-0.001669928,0.13575,1.43307538,400.88
2004-06-29,0.008491092,0.0525,-0.020998213,0.135,1.445295563,392.55
2004-06-30,-0.004038661,0.0525,0.004321308,0.136,1.439470275,394.25
2004-07-01,-0.015001353,0.0525,0.004302715,0.134,1.418037436,395.95
2004-07-02,-0.011420639,0.0525,0.005038429,0.1305,1.40193467,397.95
2004-07-05,0.001964637,0.0525,0.00075358,0.1335,1.40469167,398.25
2004-07-06,-0.005044147,0.0525,-0.013906672,0.13,1.397624039,392.75
2004-07-07,-0.010012599,0.0525,0.024397588,0.128,1.383700014,402.45
2004-07-08,0.001384658,0.0525,0.013573752,0.1275,1.385617293,407.95
2004-07-09,-0.000692569,0.0525,-0.000735655,0.126,1.384657989,407.65
2004-07-12,-0.008410942,0.0525,0.000735655,0.127,1.373060552,407.95
2004-07-13,0.006888977,0.0525,-0.015563555,0.123,1.382552191,401.65
2004-07-14,-0.001795705,0.0525,0.009416499,0.124,1.380071764,405.45
2004-07-15,0.003040776,0.0525,-0.003458929,0.123,1.38427464,404.05
2004-07-16,-0.013611264,0.0525,0.006414232,0.12,1.365560563,406.65
2004-07-19,-0.000546075,0.0525,-0.002462146,0.118,1.364815068,405.65
2004-07-20,0.001229089,0.0525,-0.013651242,0.1175,1.366493577,400.15
2004-07-21,0.025044547,0.0525,-0.008533117,0.125,1.401148942,396.75
2004-07-22,-0.002658646,0.0525,-0.00429402,0.1235,1.397428731,395.05
2004-07-23,0.008701809,0.0525,-0.012481059,0.1225,1.409641951,390.15
2004-07-26,-0.000986263,0.0525,-0.00308048,0.1265,1.408252359,388.95
2004-07-27,0.016041227,0.0525,-0.004380321,0.128,1.431024614,387.25
2004-07-28,0.00143205,0.0525,0.001548188,0.1295,1.43307538,387.85
2004-07-29,-0.000286574,0.0525,-0.000773794,0.1295,1.432664756,387.55
2004-07-30,-0.006710955,0.0525,0.008990556,0.1275,1.423082396,391.05
2004-08-02,-0.002132349,0.0525,0.002808991,0.1325,1.420051122,392.15
2004-08-03,-0.002836077,0.0525,0.004833385,0.1315,1.416029453,394.05
2004-08-04,0.002268218,0.0525,-0.006109221,0.1295,1.419244962,391.65
2004-08-05,0.001136041,0.0525,0.003059276,0.1235,1.420858198,392.85
2004-08-06,-0.013548048,0.0525,0.017411492,0.1205,1.401738155,399.75
2004-08-09,-0.004056801,0.0525,0.00125,0.119,1.396063102,400.25
2004-08-10,0.000977722,0.0525,-0.004005513,0.118,1.397428731,398.65
2004-08-11,0.002938915,0.0525,-0.008059482,0.11575,1.401541696,395.45
2004-08-12,-0.000280269,0.0525,-0.004308167,0.114,1.401148942,393.75
2004-08-13,-0.004473655,0.0525,0.013119906,0.114,1.394894685,398.95
2004-08-16,-0.003342156,0.0525,0.00823769,0.1155,1.390240512,402.25
2004-08-17,0.006135844,0.0525,0.00693673,0.1028,1.398797035,405.05
2004-08-18,-0.000978679,0.0525,-0.001235178,0.111,1.397428731,404.55
2004-08-19,-0.011808153,0.0525,0.005177526,0.1125,1.38102472,406.65
2004-08-20,0.000138112,0.0525,0.014889218,0.113,1.38121547,412.75
2004-08-23,0.010134049,0.0525,-0.006806882,0.1155,1.39528394,409.95
2004-08-24,0.017736951,0.0525,-0.0167265,0.1205,1.420252805,403.15
2004-08-25,-0.001702853,0.0525,0.008398222,0.122,1.417836382,406.55
2004-08-26,0.003977843,0.0525,0,0.1225,1.423487544,406.55
2004-08-27,-0.000569233,0.0525,-0.008150206,0.121,1.422677479,403.25
2004-08-30,0.004134299,0.0525,0.011832999,0.12875,1.428571429,408.05
2004-08-31,-0.009525913,0.0525,0.004401523,0.1255,1.415027593,409.85
2004-09-01,0.003827892,0.0525,-0.002442898,0.123,1.420454545,408.85
2004-09-02,0.012003574,0.0525,-0.006133483,0.124,1.437607821,406.35
2004-09-03,0.006056255,0.0525,-0.013128749,0.122,1.446340758,401.05
2004-09-06,-0.001156404,0.0525,0.003733205,0.122,1.444669171,402.55
2004-09-07,-0.002741111,0.0525,-0.011995646,0.1245,1.440714594,397.75
2004-09-08,-0.004025886,0.0525,0.004765497,0.1235,1.434926101,399.65
2004-09-09,0.015327079,0.0525,-0.001753068,0.122,1.457088737,398.95
2004-09-10,-0.01317237,0.0525,0.009479926,0.1185,1.438021283,402.75
2004-09-13,-0.001867682,0.0525,0.002975086,0.118,1.435338022,403.95
2004-09-14,-0.009144227,0.0525,0.003632459,0.1155,1.422272792,405.42
2004-09-15,0.012162989,0.0525,-0.000666198,0.1175,1.439677512,405.15
2004-09-16,-0.003879594,0.0525,-0.00155619,0.111,1.434102969,404.52
2004-09-17,-0.000860092,0.0525,0.00278954,0.1075,1.432870039,405.65
2004-09-20,-0.00485993,0.0525,-0.001480203,0.109,1.425923285,405.05
2004-09-21,-0.000142582,0.0525,0.0103157,0.108,1.425719989,409.25
2004-09-22,-0.00752791,0.0525,-0.004653449,0.1055,1.415027593,407.35
2004-09-23,-0.01097675,0.0525,0.006801416,0.104,1.399580126,410.13
2004-09-24,-0.000139948,0.0525,-0.005623762,0.1035,1.399384271,407.83
2004-09-27,0.001120135,0.0525,0.00195968,0.1055,1.400952648,408.63
2004-09-28,-0.00447303,0.0525,0.00881986,0.106,1.394700139,412.25
2004-09-29,0.002653448,0.0525,0.001696559,0.1055,1.398405817,412.95
2004-09-30,-0.016916654,0.0525,0.01275282,0.1065,1.374948439,418.25
2004-10-01,0.001375895,0.0525,0.00288883,0.1065,1.376841526,419.46
2004-10-04,0.007601446,0.0525,-0.01298143,0.1055,1.387347392,414.05
2004-10-05,-0.00539607,0.0525,0.011287344,0.105,1.37988133,418.75
2004-10-06,0.001519023,0.0525,-0.002079773,0.1035,1.381978994,417.88
2004-10-07,-0.006336982,0.0525,-0.000550549,0.1045,1.373249107,417.65
2004-10-08,-0.0091587,0.0525,0.012184535,0.101,1.360729351,422.77
2004-10-11,0.00231592,0.0525,-0.001704506,0.101,1.363884343,422.05
2004-10-12,0.003415537,0.0525,-0.016243042,0.1025,1.368550705,415.25
2004-10-13,0.009487868,0.0525,0.002405293,0.1055,1.381597126,416.25
2004-10-14,-0.009351003,0.0525,0.003597126,0.1045,1.368738024,417.75
2004-10-15,-0.000820906,0.0525,0.002510312,0.104,1.36761488,418.8
2004-10-18,0.006999274,0.0525,-0.006107438,0.1065,1.377220768,416.25
2004-10-19,-0.003162601,0.0525,0.008611463,0.107,1.372872048,419.85
2004-10-20,-0.009156197,0.0525,0.010142507,0.107,1.360359135,424.13
2004-10-21,-0.005967738,0.0525,-0.000896353,0.106,1.352265044,423.75
2004-10-22,-0.001081227,0.0525,0.001132102,0.104,1.350803728,424.23
2004-10-25,-0.009678796,0.0525,0.009898284,0.1115,1.337792642,428.45
2004-10-26,0.003215868,0.0525,-0.003741382,0.111,1.342101731,426.85
2004-10-27,0.000268456,0.0525,-0.006109759,0.113,1.342462075,424.25
2004-10-28,-0.002815204,0.0525,0.000235682,0.1155,1.338688086,424.35
2004-10-29,-0.001872409,0.0525,0.009848831,0.112,1.336183859,428.55
2004-11-01,0.002943934,0.0525,-0.002336177,0.1155,1.340123291,427.55
2004-11-02,0.001475223,0.0525,-0.014132846,0.1155,1.342101731,421.55
2004-11-03,-0.01266937,0.0525,0.012494269,0.1135,1.325205407,426.85
2004-11-04,-0.003703708,0.0525,0.006305486,0.1125,1.320306311,429.55
2004-11-05,-0.007104358,0.0525,0.009268981,0.1085,1.310959622,433.55
2004-11-08,0.006972336,0.0525,-0.003697289,0.113,1.320132013,431.95
2004-11-09,-0.004478406,0.0525,0.007380958,0.1105,1.314233145,435.15
2004-11-10,0.002631927,0.0525,-0.001379786,0.1095,1.317696666,434.55
2004-11-11,-0.007090366,0.0525,0.000759118,0.104,1.308386759,434.88
2004-11-12,-0.006650608,0.0525,0.006806255,0.103,1.299714063,437.85
2004-11-15,-0.002984883,0.0525,-0.002515437,0.108,1.295840352,436.75
2004-11-16,-0.002071198,0.0525,0.006162996,0.107,1.293159188,439.45
2004-11-17,-0.01272102,0.0525,0.011763511,0.111,1.276813075,444.65
2004-11-18,0.006276037,0.0525,-0.003830559,0.10725,1.2848516,442.95
2004-11-19,-0.007041832,0.0525,0.009213548,0.108,1.275835672,447.05
2004-11-22,0.000638121,0.0525,0.004218803,0.1075,1.27665007,448.94
2004-11-23,-0.004712484,0.0525,-0.004218803,0.108,1.27064803,447.05
2004-11-24,0,0.0525,0.005576637,0.108,1.27064803,449.55
2004-11-25,-0.00671186,0.0525,0.004749021,0.108,1.262148176,451.69
2004-11-26,0.002021479,0.0525,0.00057545,0.107,1.264702163,451.95
2004-11-29,0.006980167,0.0525,0.004415506,0.111,1.273560876,453.95
2004-11-30,0.017861059,0.0525,-0.006630591,0.1155,1.296512382,450.95
2004-12-01,-0.007362947,0.0525,0.008391349,0.1145,1.287001287,454.75
2004-12-02,0.00128783,0.0525,-0.012168292,0.1105,1.288659794,449.25
2004-12-03,-0.007318515,0.0525,0.014693962,0.1075,1.279263144,455.9
2004-12-06,0.007189657,0.0525,-0.008038363,0.1105,1.288493751,452.25
2004-12-07,0.001418349,0.0525,-0.002989539,0.1095,1.290322581,450.9
2004-12-08,0.024160496,0.0525,-0.023108151,0.117,1.321877065,440.6
2004-12-09,0.006099197,0.0525,-0.007517976,0.116,1.329964091,437.3
2004-12-10,0.000665203,0.0525,-0.007114201,0.1185,1.330849082,434.2
2004-12-13,-0.009668309,0.0525,0.010652412,0.1195,1.318044023,438.85
2004-12-14,0.004623828,0.0525,-0.007433278,0.116,1.324152542,435.6
2004-12-15,-0.01093051,0.0525,0.011413043,0.115,1.309757695,440.6
2004-12-16,0.011592805,0.0525,-0.007746678,0.114,1.325029813,437.2
2004-12-17,-0.01001986,0.0525,0.009787264,0.111,1.311819494,441.5
2004-12-20,-0.001441961,0.0525,0.003369176,0.113,1.309929264,442.99
2004-12-21,-0.001962966,0.0525,-0.003142701,0.115,1.307360439,441.6
2004-12-22,0.001177317,0.0525,-0.004311819,0.1155,1.308900524,439.7
2004-12-23,-0.002875443,0.0525,0.005760045,0.115,1.305142261,442.24
2004-12-24,-0.00351769,0.0525,0.000926669,0.115,1.30055924,442.65
2004-12-27,-0.012664941,0.0525,0.00383315,0.1175,1.284191601,444.35
2004-12-28,-0.001283368,0.0525,-0.001351199,0.1225,1.282544568,443.75
2004-12-29,0.010054222,0.0525,-0.01658752,0.124,1.295504599,436.45
2004-12-30,-0.00902766,0.0525,0.003522258,0.1215,1.283861856,437.99
2004-12-31,-0.001795793,0.0525,0.001049701,0.124,1.281558375,438.45
